The evidence implicate the suspect.	証拠は容疑者を示唆している。	The (その) / evidence (証拠) / implicate (示唆する) / the (その) / suspect (容疑者)
The dish consist of rice.	その料理はご飯でできています。	The (その) / dish (料理) / consist (構成される) / of (の) / rice (米)
He dismisses the meeting early.	彼は会議を早めに終わらせる。	He (彼) / dismisses (解散する) / the (その) / meeting (会議) / early (早く)
Plants derive energy from sunlight.	植物は日光からエネルギーを得る。	Plants (植物) / derive (得る) / energy (エネルギー) / from (から) / sunlight (日光)
Aircraft fly in the sky.	航空機は空を飛びます。	Aircraft (航空機) / fly (飛ぶ) / in (で) / the (その) / sky (空)
The eastern sky looks bright.	東の空が明るく見えます。	The (その) / eastern (東の) / sky (空) / looks (見える) / bright (明るい)
She lives in rural areas.	彼女は田舎に住んでいます。	She (彼女) / lives (住んでいる) / in (に) / rural (田舎の) / areas (地域).
They defend our home bravely.	彼らは我が家を勇敢に守ります。	They (彼ら) / defend (守る) / our (私たちの) / home (家) / bravely (勇敢に)
We will defeat them.	私たちは彼らを倒します。	We (私たち) / will (意志) / defeat (倒す) / them (彼らを)
The institute offers language classes.	その研究所は語学クラスを提供しています。	The (その) / institute (インスティテュート) / offers (提供する) / language (言語) / classes (クラス)
I participate in football games.	私はサッカーの試合に参加します。	I (私) / participate (参加します) / in (で) / football (サッカー) / games (試合)
Her smile implies she's happy.	彼女の笑顔は幸せであることを示しています。	Her (彼女の) / smile (笑顔) / implies (暗示する) / she's (彼女は) / happy (幸せ).
I am very sensitive today.	今日はとても敏感です。	I (私は) / am (です) / very (非常に) / sensitive (敏感な) / today (今日)
Statistic shows increasing numbers.	統計は増加傾向を示しています。	Statistic (統計) / shows (示す) / increasing (増加する) / numbers (数)
The formula is very simple.	式はとても簡単です。	The (その) / formula (公式) / is (は) / very (非常に) / simple (簡単)
I lived there a decade.	私はそこに10年間住んでいました。	I (私) / lived (住んでいた) / there (そこに) / a (一) / decade (十年)
The factory produces new cars.	工場は新しい車を生産します。	The (その) / factory (工場) / produces (生産する) / new (新しい) / cars (車)
The principal is very friendly.	校長先生はとても親しみやすいです。	The (その) / principal (校長) / is (は) / very (とても) / friendly (親しみやすい)
You are entitled to benefits.	あなたは給付を受ける権利があります。	You (あなた) / are (です) / entitled (資格がある) / to (に) / benefits (利益)
The universe is vast.	宇宙は広大です。	The (その) / universe (宇宙) / is (は) / vast (広大)
The statute was recently passed.	法律が最近可決されました。	The (その) / statute (法律) / was (が) / recently (最近) / passed (可決された)
Congress passed the new law.	議会は新しい法律を可決した。	Congress (コングレス) / passed (通過した) / the (その) / new (新しい) / law (法律)
We crossed the border quickly.	私たちは素早く国境を越えました。	We (私たちは) / crossed (渡った) / the (その) / border (国境) / quickly (すぐに)
Reading is fundamental for learning.	読書は学習の基本です。	Reading (リーディング) / is (は) / fundamental (基本的) / for (ために) / learning (学習).
I made an error today.	今日私は間違いをしました。	I (私) / made (作った) / an (一つの) / error (間違い) / today (今日)
The curriculum includes math classes.	カリキュラムには数学の授業が含まれています。	The (その) / curriculum (カリキュラム) / includes (含む) / math (数学) / classes (クラス)
He started an innovative enterprise.	彼は革新的な企業を始めました。	He (彼) / started (始めた) / an (一つの) / innovative (革新的な) / enterprise (企業)
Can you distinguish these colors?	これらの色を区別できますか？	Can (できる) / you (あなた) / distinguish (区別する) / these (これらの) / colors (色) / ? (？)
She gave a quick nod.	彼女は軽くうなずいた。	She (彼女) / gave (与えた) / a (一つの) / quick (素早い) / nod (うなずき)
I accompany her to school.	私は彼女と一緒に学校に行きます。	I (私) / accompany (付き添う) / her (彼女) / to (へ) / school (学校)
The assembly starts at noon.	集会は正午に始まります。	The (その) / assembly (集会) / starts (始まります) / at (に) / noon (正午).
Teachers sometimes intervene wisely.	教師は時々賢明に介入します。	Teachers (教師) / sometimes (時々) / intervene (介入する) / wisely (賢明に)
He made a bid.	彼は入札しました。	He (彼) / made (作った) / a (一つの) / bid (入札)
The disc landed smoothly.	ディスクはスムーズに着地した。	The (その) / disc (ディスク) / landed (着地した) / smoothly (スムーズに)
Change is inevitable in life.	人生において変化は避けられません。	Change (変化) / is (は) / inevitable (避けられない) / in (に) / life (人生).
Five players constitute a team.	5人の選手がチームを構成します。	Five (ファイブ) / players (プレイヤー) / constitute (構成する) / a (1つの) / team (チーム)
The theme is love.	テーマは愛です。	The (ザ) / theme (テーマ) / is (は) / love (愛)
There is a small fee.	小額の料金がかかります。	There (そこ) / is (あります) / a (小さな) / small (小さな) / fee (料金)
Evaluate the proposed plan carefully.	提案された計画を注意深く評価してください。	Evaluate (評価する) / the (その) / proposed (提案された) / plan (計画) / carefully (慎重に)
The country adopted communist policies.	その国は共産主義の政策を採用しました。	The (その) / country (国) / adopted (採用した) / communist (共産主義の) / policies (政策)
The temperature is rising quickly.	気温が急速に上昇しています。	The (その) / temperature (温度) / is (が) / rising (上昇している) / quickly (急速に)
The miner discovered gold underground.	鉱夫は地下で金を発見した。	The (その) / miner (鉱夫) / discovered (発見した) / gold (金) / underground (地下で)
His absence was noticeable.	彼の不在は目立っていました。	His (彼の) / absence (不在) / was (は) / noticeable (目立った).
Urban areas are densely populated.	都市部は人口が密集しています。	Urban (都会) / areas (地域) / are (は) / densely (密度が高い) / populated (人口が多い)
Succession ensured smooth leadership transition.	継承により円滑なリーダーシップ移行が保証された。	Succession (継承) / ensured (確実にした) / smooth (円滑な) / leadership (リーダーシップ) / transition (移行).
Criticism can help improve work.	批判は仕事を改善するのに役立つことがあります。	Criticism (批評) / can (できる) / help (助ける) / improve (改善する) / work (仕事)
The button is disabled.	ボタンが無効になっています。	The (その) / button (ボタン) / is (は) / disabled (無効化されています)
Recognition makes employees feel appreciated.	認識されることは従業員に感謝されていると感じさせます。	Recognition (認識) / makes (作る) / employees (従業員) / feel (感じる) / appreciated (感謝されている)
Battery is a key component.	バッテリーは重要な構成要素です。	Battery (バッテリー) / is (は) / a (重要な) / key (鍵) / component (コンポーネント)
The cat's motion was swift.	猫の動きは素早かった。	The (ザ) / cat's (猫の) / motion (動き) / was (であった) / swift (速かった)
This marker is permanent.	このマーカーは消えません。	This (この) / marker (マーカー) / is (は) / permanent (永久的)
We must preserve the forest.	私たちは森を保護しなければなりません。	We (私たち) / must (しなければならない) / preserve (保存する) / the (その) / forest (森)
She visited the clinic yesterday.	彼女は昨日クリニックを訪れました。	She (彼女) / visited (訪れた) / the (その) / clinic (診療所) / yesterday (昨日)
Let's conclude the meeting.	会議を終了しましょう。	Let's (さあ) / conclude (結論を出す) / the (その) / meeting (会議)
The professor graded papers quickly.	教授は論文を素早く採点しました。	The (その) / professor (教授) / graded (採点した) / papers (論文を) / quickly (迅速に) / .
She decided to resign yesterday.	彼女は昨日辞任することに決めた。	She (彼女) / decided (決定した) / to (に) / resign (辞任する) / yesterday (昨日)
They import goods weekly.	彼らは毎週商品を輸入しています。	They (彼らは) / import (輸入する) / goods (商品) / weekly (毎週)
They banned smoking indoors yesterday.	彼らは昨日、屋内での喫煙を禁止しました。	They (彼ら) / banned (禁止した) / smoking (喫煙) / indoors (屋内で) / yesterday (昨日).
Wolves dominate the forest territory.	オオカミは森の領域を支配している。	Wolves (オオカミ) / dominate (支配する) / the (その) / forest (森) / territory (領土)
Expenditure increased this month significantly.	今月の支出が大幅に増加しました。	Expenditure (支出) / increased (増加した) / this (今月) / month (月) / significantly (著しく)
Cats defend their territory fiercely.	猫は自分の縄張りを激しく守ります。	Cats (猫) / defend (守る) / their (彼らの) / territory (縄張り) / fiercely (激しく)
They resolved the dispute peacefully.	彼らは平和的に紛争を解決しました。	They (彼ら) / resolved (解決した) / the (その) / dispute (紛争) / peacefully (平和的に)
The publication was released yesterday.	出版物は昨日発売されました。	The (その) / publication (出版物) / was (は) / released (発表された) / yesterday (昨日).
Leave a margin for error.	誤差の余地を残す。	Leave (残す) / a (余裕の) / margin (マージン) / for (のために) / error (誤差)
Adjust the chair height accordingly.	椅子の高さを適切に調整してください。	Adjust (調整する) / the (その) / chair (椅子) / height (高さ) / accordingly (適宜)
Inflate the balloon slowly please.	風船をゆっくり膨らませてください。	Inflate (膨らませる) / the (その) / balloon (風船) / slowly (ゆっくりと) / please (お願いします)
They signed the peace treaty.	彼らは平和条約に署名しました。	They (彼ら) / signed (署名した) / the (その) / peace (平和) / treaty (条約)
Our household has five members.	私たちの家族は5人です。	Our (私たちの) / household (家庭) / has (います) / five (五) / members (人)
The heart is a symbol.	ハートは象徴です。	The (ザ) / heart (心) / is (は) / a (一つの) / symbol (象徴)
Please specify your preferences.	ご希望をお知らせください。	Please (ください) / specify (指定) / your (あなたの) / preferences (好み)
Violence harms communities and societies.	暴力はコミュニティや社会を害します。	Violence (暴力) / harms (害します) / communities (地域社会) / and (と) / societies (社会) / .
Read the product label carefully.	製品ラベルを注意深くお読みください。	Read (読む) / the (その) / product (製品) / label (ラベル) / carefully (注意深く)
The column is very tall.	列はとても高いです。	The (その) / column (柱) / is (は) / very (とても) / tall (高い).
Her ideas were considered radical.	彼女の考えは過激だと見なされていた。	Her (彼女の) / ideas (考え) / were (されていた) / considered (と) / radical (急進的)
Butterflies transform from caterpillars.	蝶は芋虫から変態します。	Butterflies (蝶) / transform (変わる) / from (から) / caterpillars (毛虫)
Letters correspond with numbers.	文字は数字に対応します。	Letters (手紙) / correspond (対応する) / with (と) / numbers (数字) / into (に) / japanese (日本語)
She founded a new company.	彼女は新しい会社を設立しました。	She (彼女) / founded (設立した) / a (新しい) / new (新しい) / company (会社)
I will succeed tomorrow.	明日成功します。	I (私) / will (する予定です) / succeed (成功する) / tomorrow (明日)
Safety is our top priority.	安全が最優先です。	Safety (安全) / is (です) / our (私たちの) / top (最優先) / priority (優先事項)
Cars need fuel to run.	車は走るために燃料が必要です。	Cars (車) / need (必要) / fuel (燃料) / to (に) / run (走る)
Viruses can infect many people.	ウイルスは多くの人に感染することができます。	Viruses (ウイルス) / can (できる) / infect (感染する) / many (多くの) / people (人々)
His motive remains a mystery.	彼の動機は謎のままです。	His (彼の) / motive (動機) / remains (残る) / a (一つの) / mystery (謎)
My rank is higher today.	私の順位は今日は高いです。	My (私の) / rank (ランク) / is (は) / higher (高い) / today (今日)
External factors affect our health.	外部要因は私たちの健康に影響を与えます。	External (外部) / factors (要因) / affect (影響を与える) / our (私たちの) / health (健康).
She placed emphasis on teamwork.	彼女はチームワークを重視しました。	She (彼女) / placed (置いた) / emphasis (強調) / on (に) / teamwork (チームワーク)
Let's expand our business.	ビジネスを拡大しましょう。	Let's (さあ) / expand (拡大する) / our (我々の) / business (ビジネス)
That assumption is clearly false.	その仮定は明らかに間違っています。	That (その) / assumption (仮定) / is (は) / clearly (明らかに) / false (誤り)
Doctors isolate sick patients.	医者は病気の患者を隔離します。	Doctors (医者は) / isolate (隔離する) / sick (病気の) / patients (患者を)
She works in the ministry.	彼女は省で働いています。	She (彼女) / works (働いている) / in (で) / the (その) / ministry (省庁)
We visited the art gallery.	私たちは美術館を訪れました。	We (私たち) / visited (訪れました) / the (その) / art (アート) / gallery (ギャラリー)
Logic helps solve problems quickly.	論理は問題を迅速に解決するのに役立ちます。	Logic (ロジック) / helps (助ける) / solve (解決する) / problems (問題) / quickly (迅速に)
Abuse is never justified.	虐待は決して正当化されない。	Abuse (虐待) / is (は) / never (決して) / justified (正当化されない)
Children interact during playtime.	子供たちは遊び時間に交流します。	Children (子供たち) / interact (交流する) / during (の間に) / playtime (遊び時間)
The troop marched forward quietly.	部隊は静かに前進した。	The (その) / troop (部隊) / marched (行進した) / forward (前方へ) / quietly (静かに).
The panel discussed climate change.	パネルは気候変動について議論しました。	The (ザ) / panel (パネル) / discussed (議論した) / climate (気候) / change (変化)
She has a driving permit.	彼女は運転許可証を持っています。	She (彼女) / has (持っている) / a (の) / driving (運転) / permit (許可証)
She is a consistent worker.	彼女は一貫した働き手です。	She (彼女) / is (です) / a (一人の) / consistent (一貫した) / worker (労働者)
Wealth can bring happiness sometimes.	富は時に幸福をもたらすことがあります。	Wealth (富) / can (できる) / bring (もたらす) / happiness (幸福) / sometimes (時々)
The pirates found the treasure.	海賊たちは宝物を見つけた。	The (その) / pirates (海賊) / found (見つけた) / the (その) / treasure (宝物)
Contemporary music is very popular.	現代音楽はとても人気があります。	Contemporary (現代) / music (音楽) / is (は) / very (非常に) / popular (人気).
The company increased its revenue.	会社は収益を増やしました。	The (その) / company (会社) / increased (増加した) / its (その) / revenue (収益)
They abandon the old building.	彼らは古い建物を放棄する。	They (彼ら) / abandon (捨てる) / the (その) / old (古い) / building (建物)
Excess candy rots your teeth.	過剰なキャンディーは歯を腐らせます。	Excess (過剰) / candy (キャンディ) / rots (腐らせる) / your (あなたの) / teeth (歯)
The audit was completed yesterday.	監査は昨日完了しました。	The (その) / audit (監査) / was (が) / completed (完了した) / yesterday (昨日)
The deputy delivered the message.	代理がメッセージを届けました。	The (その) / deputy (代理) / delivered (届けた) / the (その) / message (メッセージ)
The road has a curve.	道はカーブしている。	The (その) / road (道) / has (がある) / a (一つの) / curve (カーブ)
The test result was negative.	検査結果は陰性でした。	The (その) / test (テスト) / result (結果) / was (は) / negative (陰性)
Install the software today.	今日、そのソフトウェアをインストールしてください。	Install (インストール) / the (その) / software (ソフトウェア) / today (今日)
Water is vital for survival.	水は生存に不可欠です。	Water (水) / is (は) / vital (重要) / for (のために) / survival (生存)
This is the ultimate test.	これは究極のテストです。	This (これ) / is (は) / the (最終) / ultimate (究極の) / test (テスト)
Convert dollars to euros today.	今日、ドルをユーロに換算する。	Convert (変換) / dollars (ドル) / to (に) / euros (ユーロ) / today (今日)
Their respective tasks were completed.	それぞれの作業が完了しました。	Their (彼らの) / respective (それぞれの) / tasks (仕事) / were (されていた) / completed (完了した)
Criteria vary by project type.	プロジェクトの種類によって基準は異なります。	Criteria (基準) / vary (異なる) / by (によって) / project (プロジェクト) / type (種類)
We ordered a large quantity.	私たちは大量に注文しました。	We (私たち) / ordered (注文しました) / a (大きな) / large (大量の) / quantity (数量)
I acknowledge your hard work.	あなたの努力を認めます。	I (私は) / acknowledge (認める) / your (あなたの) / hard (大変な) / work (仕事)
The lecture was very interesting.	講義はとても興味深かったです。	The (その) / lecture (講義) / was (は) / very (とても) / interesting (興味深い)
Exclude him from the game.	彼をゲームから除外してください。	Exclude (除外する) / him (彼) / from (から) / the (その) / game (ゲーム)
The palace looks very grand.	宮殿はとても壮大に見えます。	The (その) / palace (宮殿) / looks (見える) / very (非常に) / grand (壮大)
The change is only temporary.	変化は一時的なものです。	The (その) / change (変化) / is (は) / only (ただ) / temporary (一時的)
My grandmother is Catholic.	私の祖母はカトリック教徒です。	My (私の) / grandmother (祖母) / is (は) / Catholic (カトリック教徒)
We had a virtual meeting.	バーチャル会議をしました。	We (私たち) / had (持った) / a (１つの) / virtual (バーチャル) / meeting (会議)
I need electronic dance music.	エレクトロニック・ダンス・ミュージックが必要です。	I (私は) / need (必要) / electronic (電子) / dance (ダンス) / music (音楽)
Reverse the car carefully.	慎重に車をバックさせてください。	Reverse (リバース) / the (ザ) / car (車) / carefully (注意深く)
Allocate time for your hobbies.	趣味のために時間を割り当てる。	Allocate (割り当てる) / time (時間) / for (のために) / your (あなたの) / hobbies (趣味)
Literature expands our imaginative horizons.	文学は私たちの想像力の地平を広げる。	Literature (文学) / expands (広げる) / our (私たちの) / imaginative (想像力の) / horizons (地平)
The desert is vast.	砂漠は広大です。	The (ザ) / desert (砂漠) / is (は) / vast (広大)
The train raced down rail.	電車が線路を疾走した。	The (その) / train (電車) / raced (急行した) / down (下る) / rail (レール)
The guards were armed.	警備員は武装していた。	The (その) / guards (警備員) / were (いた) / armed (武装した)
The incident happened last night.	事故は昨夜起こりました。	The (その) / incident (事件) / happened (起こった) / last (昨晩の) / night (夜)
Conserve water every day.	毎日水を節約しましょう。	Conserve (保存する) / water (水) / every (毎日) / day (日)
She emphasise her main point.	彼女は主張を強調する。	She (彼女) / emphasise (強調する) / her (彼女の) / main (主な) / point (点)
The stars are clearly visible.	星がはっきり見える。	The (その) / stars (星) / are (は) / clearly (はっきり) / visible (見える)
I made a bank deposit.	銀行に預金しました。	I (私) / made (作った) / a (一つの) / bank (銀行) / deposit (預金)
She defeated her biggest rival.	彼女は最大のライバルを倒しました。	She (彼女) / defeated (打ち負かした) / her (彼女の) / biggest (最大の) / rival (ライバル)
Religion shapes beliefs and values.	宗教は信念と価値観を形成します。	Religion (宗教) / shapes (形作る) / beliefs (信念) / and (と) / values (価値観)
Summary of events is helpful.	イベントの概要は役に立ちます。	Summary (要約) / of (の) / events (イベント) / is (は) / helpful (役立つ).
Education is the foundation stone.	教育は基盤です。	Education (教育) / is (は) / the (の) / foundation (基礎) / stone (石).
Every person is unique.	すべての人は唯一無二です。	Every (すべての) / person (人) / is (です) / unique (独特) / .
The visual was very clear.	ビジュアルはとても明確でした。	The (その) / visual (ビジュアル) / was (は) / very (非常に) / clear (明確な)
His decision was rational.	彼の決定は合理的だった。	His (彼の) / decision (決定) / was (は) / rational (合理的).
I love my new device.	新しいデバイスが大好きです。	I (私) / love (愛する) / my (私の) / new (新しい) / device (デバイス)
Teaching is a noble occupation.	教えることは高貴な職業です。	Teaching (教える) / is (は) / a (一つの) / noble (高尚な) / occupation (職業)
The passage was very narrow.	通路はとても狭かった。	The (ザ) / passage (通路) / was (は) / very (非常に) / narrow (狭い)
Minimum age is eighteen.	最低年齢は18歳です。	Minimum (最小) / age (年齢) / is (は) / eighteen (十八)
A clause contains a subject.	節には主語が含まれています。	A (A) / clause (節) / contains (含む) / a (1つの) / subject (主語)
She tried to persuade him.	彼女は彼を説得しようとした。	She (彼女) / tried (試みた) / to (を) / persuade (説得する) / him (彼を)
Ontario is a large province.	オンタリオは大きな州です。	Ontario (オンタリオ) / is (は) / a (大きな) / large (大きな) / province (州)
The ancient temple stands tall.	古代の寺院が高くそびえ立っている。	The (その) / ancient (古代の) / temple (寺) / stands (立っている) / tall (高く)
I will modify this plan.	この計画を修正します。	I (私) / will (します) / modify (変更します) / this (この) / plan (計画)
He shared his inspiring vision.	彼は彼の感動的なビジョンを共有しました。	He (彼) / shared (共有した) / his (彼の) / inspiring (感動的な) / vision (ビジョン)
She has extensive travel experience.	彼女は豊富な旅行経験があります。	She (彼女) / has (持っている) / extensive (広範) / travel (旅行) / experience (経験)
The defendant pleaded not guilty.	被告は無罪を主張しました。	The (その) / defendant (被告) / pleaded (申し立てた) / not (無罪) / guilty (有罪)
They are sponsoring the event.	彼らはそのイベントを後援しています。	They (彼ら) / are (です) / sponsoring (スポンサーしている) / the (その) / event (イベント)
Complex mechanism detects changes.	複雑なメカニズムが変化を検出します。	Complex (複雑な) / mechanism (メカニズム) / detects (検出する) / changes (変化)
I inquire about the job.	仕事について問い合わせます。	I (私) / inquire (問い合わせる) / about (について) / the (その) / job (仕事)
The movie left an impression.	その映画は印象に残った。	The (その) / movie (映画) / left (残した) / an (一つの) / impression (印象)
Efforts will compensate for mistakes.	努力が間違いを補うでしょう。	Efforts (努力) / will (する) / compensate (補う) / for (のために) / mistakes (間違い)
He is the party host.	彼はパーティーのホストです。	He (彼) / is (です) / the (その) / party (パーティー) / host (ホスト)
She wrote a draft.	彼女は下書きを書きました。	She (彼女) / wrote (書いた) / a (一つの) / draft (下書き)
Cancer changes lives every day.	癌は毎日人々の生活を変えます。	Cancer (がん) / changes (変える) / lives (生活) / every (毎) / day (日)
Welfare programs help many people.	福祉プログラムは多くの人々を助けます。	Welfare (福祉) / programs (プログラム) / help (助ける) / many (多くの) / people (人々)
Effort brings a great reward.	努力は大きな報酬をもたらす。	Effort (努力) / brings (もたらす) / a (一つの) / great (大きな) / reward (報酬)
The poll results were surprising.	世論調査の結果は驚くべきものでした。	The (その) / poll (世論調査) / results (結果) / were (は) / surprising (驚くべき)
She felt deep sympathy inside.	彼女は心の中で深い同情を感じた。	She (彼女) / felt (感じた) / deep (深い) / sympathy (同情) / inside (内側)
Prior commitments prevented my attendance.	先約があったため出席できませんでした。	Prior (前の) / commitments (約束) / prevented (妨げた) / my (私の) / attendance (出席)
Pursue your dreams fearlessly today.	恐れずに今日、あなたの夢を追い求めてください。	Pursue (追求する) / your (あなたの) / dreams (夢) / fearlessly (恐れずに) / today (今日)
The ant colony worked together.	アリのコロニーは一緒に働きました。	The (その) / ant (アリ) / colony (コロニー) / worked (働いた) / together (一緒に)
Buildings collapse during earthquakes.	地震の時に建物が崩壊する。	Buildings (建物) / collapse (崩壊する) / during (中) / earthquakes (地震)
She used a famous phrase.	彼女は有名なフレーズを使いました。	She (彼女) / used (使った) / a (ある) / famous (有名な) / phrase (フレーズ)
She won the first prize.	彼女は一等賞を獲得しました。	She (彼女) / won (勝った) / the (その) / first (一等) / prize (賞).
Democracy empowers people to decide.	民主主義は人々に決定する力を与える。	Democracy (民主主義) / empowers (力を与える) / people (人々) / to (に) / decide (決定する).
I need an outline.	アウトラインが必要です。	I (私) / need (必要です) / an (1つの) / outline (アウトライン)
Discussion precedes the decision.	議論が決定に先立つ。	Discussion (ディスカッション) / precedes (に先立つ) / the (その) / decision (決定)
Trends change every few months.	トレンドは数か月ごとに変わります。	Trends (トレンド) / change (変わる) / every (毎) / few (数) / months (か月)
She submitted a complaint yesterday.	彼女は昨日、苦情を提出しました。	She (彼女) / submitted (提出した) / a (一つの) / complaint (苦情) / yesterday (昨日)
History holds great significance today.	歴史は今日非常に重要な意味を持っています。	History (歴史) / holds (持つ) / great (大きい) / significance (重要性) / today (今日)
Books enhance our knowledge greatly.	本は私たちの知識を大いに高めます。	Books (本) / enhance (高める) / our (私たちの) / knowledge (知識) / greatly (大いに)
Water is crucial for survival.	水は生存に不可欠です。	Water (水) / is (は) / crucial (重要) / for (ために) / survival (生存)
Two cups are equivalent amounts.	2杯は同等の量です。	Two (二) / cups (カップ) / are (は) / equivalent (同等) / amounts (量)
Teachers supervise the playground activities.	教師は校庭での活動を監督します。	Teachers (先生たち) / supervise (監督する) / the (その) / playground (運動場) / activities (活動)
Trees sustain many wildlife species.	木々は多くの野生生物を支えています。	Trees (木々) / sustain (維持する) / many (多くの) / wildlife (野生生物) / species (種)
Music can inspire great ideas.	音楽は素晴らしいアイデアを刺激することができます。	Music (音楽) / can (できる) / inspire (刺激する) / great (素晴らしい) / ideas (アイデア)
The pilot flew the plane.	パイロットは飛行機を飛ばした。	The (その) / pilot (パイロット) / flew (飛ばした) / the (その) / plane (飛行機)
They will recruit new staff.	彼らは新しいスタッフを募集します。	They (彼ら) / will (する) / recruit (採用する) / new (新しい) / staff (スタッフ)
Yoga keeps me flexible.	ヨガは私を柔軟に保ちます。	Yoga (ヨガ) / keeps (保つ) / me (私を) / flexible (柔軟に)
I'll cook dinner; meanwhile, relax.	夕食を作るので、その間にリラックスして。	I'll (私) / cook (料理する) / dinner (夕食) / meanwhile (その間) / relax (リラックスする)
Her origin is from Spain.	彼女の出身はスペインです。	Her (彼女の) / origin (起源) / is (です) / from (から) / Spain (スペイン) / .
She will delegate the task.	彼女はその仕事を委任するでしょう。	She (彼女) / will (する) / delegate (委任する) / the (その) / task (仕事)
They resolve problems quickly.	彼らは問題を迅速に解決します。	They (彼ら) / resolve (解決する) / problems (問題) / quickly (迅速に)
She ordered a custom dress.	彼女はカスタムドレスを注文しました。	She (彼女) / ordered (注文した) / a (ある) / custom (カスタム) / dress (ドレス)
The paragraph is very short.	段落はとても短いです。	The (その) / paragraph (段落) / is (は) / very (非常に) / short (短い)
Change was gradual over time.	変化は時間とともに徐々に進んだ。	Change (変化) / was (は) / gradual (徐々に) / over (にわたって) / time (時間)
It rained; hence, we stayed.	雨が降っていたので、私たちは家にいました。	It (それは) / rained (雨が降った) ; (ので) / hence (したがって) , (、) / we (私たちは) / stayed (滞在した) . (。)
Her smile was genuinely warm.	彼女の笑顔は心から温かかった。	Her (彼女の) / smile (笑顔) / was (でした) / genuinely (心から) / warm (温かい)
I urge you to stay.	滞在するように強く勧めます。	I (私) / urge (促す) / you (あなた) / to (するために) / stay (とどまる)
The premise is interesting.	前提は面白いです。	The (ザ) / premise (前提) / is (は) / interesting (面白い)
Please enter your input.	入力してください。	Please (お願いします) / enter (入力) / your (あなたの) / input (入力).
They will convict the thief.	彼らはその泥棒に有罪判決を下すでしょう。	They (彼ら) / will (将来) / convict (有罪判決を下す) / the (その) / thief (泥棒)
Let's amend the contract.	契約を修正しましょう。	Let's (さあ) / amend (修正する) / the (その) / contract (契約)
Charity begins at home.	慈善は家庭から始まる。	Charity (慈善) / begins (始まる) / at (で) / home (家庭)
We transact business online daily.	私たちは毎日オンラインで取引をします。	We (私たち) / transact (取引する) / business (ビジネス) / online (オンラインで) / daily (毎日)
The outcome was surprisingly favorable.	結果は驚くほど好意的でした。	The (その) / outcome (結果) / was (は) / surprisingly (驚くほど) / favorable (好意的)
The room was silent.	部屋は静かだった。	The (ザ) / room (部屋) / was (だった) / silent (静か)
Travel via train to Paris.	電車でパリへ旅行します。	Travel (旅行) / via (経由) / train (列車) / to (へ) / Paris (パリ)
She is very mature now.	彼女は今とても大人っぽいです。	She (彼女) / is (です) / very (非常に) / mature (成熟した) / now (今)
The project will suspend temporarily.	プロジェクトは一時的に中断します。	The (その) / project (プロジェクト) / will (は) / suspend (停止する) / temporarily (一時的に)
She celebrated her newfound independence.	彼女は新たに得た独立を祝いました。	She (彼女) / celebrated (祝った) / her (彼女の) / newfound (新たな) / independence (独立)
She attends the local parish.	彼女は地元の教区に通っています。	She (彼女) / attends (通う) / the (その) / local (地元の) / parish (教区)
The gap was too wide.	差が大きすぎた。	The (その) / gap (ギャップ) / was (は) / too (あまりにも) / wide (広すぎた)
The earthquake was a disaster.	地震は災害でした。	The (その) / earthquake (地震) / was (は) / a (の) / disaster (災害)
Honesty is a valuable attribute.	正直は貴重な特性です。	Honesty (正直) / is (は) / a (一つの) / valuable (貴重な) / attribute (属性).
The passenger boarded the plane.	乗客は飛行機に乗りました。	The (その) / passenger (乗客) / boarded (搭乗した) / the (その) / plane (飛行機)
I could strain muscles easily.	簡単に筋肉を痛めることができます。	I (私) / could (できた) / strain (痛める) / muscles (筋肉) / easily (簡単に)
Dispose of old batteries responsibly.	古い電池は責任を持って処分してください。	Dispose (処分する) / of (の) / old (古い) / batteries (電池) / responsibly (責任を持って) / .
I like the notion.	概念が好きです。	I (私) / like (好き) / the (その) / notion (概念)
The fence marks the boundary.	フェンスが境界を示しています。	The (その) / fence (フェンス) / marks (標示する) / the (その) / boundary (境界)
The angle is very sharp.	その角度はとても鋭い。	The (その) / angle (角度) / is (は) / very (とても) / sharp (鋭い)
The database stores important information.	データベースは重要な情報を保存します。	The (その) / database (データベース) / stores (格納する) / important (重要な) / information (情報)
He tried to exploit resources.	彼は資源を利用しようとした。	He (彼) / tried (試みた) / to (を) / exploit (利用する) / resources (資源)
Solve this puzzle quickly.	このパズルをすぐに解いてください。	Solve (解決する) / this (この) / puzzle (パズル) / quickly (速やかに)
The statement is false.	その主張は偽です。	The (その) / statement (声明) / is (は) / false (偽)
Clouds gathered in a formation.	雲が隊列を組んで集まった。	Clouds (雲) / gathered (集まった) / in (で) / a (一つの) / formation (形成)
The roads run parallel here.	ここでは道路が平行しています。	The (その) / roads (道路) / run (走る) / parallel (並行) / here (ここ)
The controversy sparked national debate.	その論争は全国的な議論を引き起こした。	The (その) / controversy (論争) / sparked (引き起こしました) / national (全国的な) / debate (討論)
Participation is completely voluntary.	参加は完全に任意です。	Participation (参加) / is (は) / completely (完全に) / voluntary (任意です)
Protein helps build strong muscles.	タンパク質は強い筋肉を作るのを助けます。	Protein (プロテイン) / helps (助ける) / build (築く) / strong (強い) / muscles (筋肉)
Resolution requires determination and consistency.	解決には決断力と一貫性が必要です。	Resolution (決意) / requires (要求する) / determination (決断力) / and (と) / consistency (一貫性)
